id,cuisine
2421,spanish
22070,mexican
10600,southern_us
11150,mexican
29257,italian
38540,southern_us
18998,mexican
39974,jamaican
2159,jamaican
19679,thai
44146,mexican
36086,filipino
20676,moroccan
39779,japanese
33522,thai
498,italian
45937,russian
41501,russian
44156,thai
5643,indian
35874,cajun_creole
24413,mexican
47297,mexican
10073,british
4798,mexican
7802,cajun_creole
3970,moroccan
24416,thai
13072,russian
29046,cajun_creole
12898,french
24957,indian
18725,thai
46929,southern_us
23140,italian
30516,chinese
34081,vietnamese
12927,italian
44088,japanese
20785,italian
16672,southern_us
5400,french
30322,italian
17272,italian
9797,italian
14795,mexican
7619,italian
42124,southern_us
23249,thai
44158,chinese
17462,southern_us
3580,italian
9896,southern_us
29669,mexican
30625,japanese
7685,southern_us
7632,moroccan
28349,korean
4510,thai
35383,brazilian
18569,italian
11379,french
9434,italian
37774,southern_us
33651,jamaican
47017,italian
31874,moroccan
26733,british
20962,thai
1467,italian
11173,indian
12949,spanish
11565,southern_us
29756,mexican
25577,cajun_creole
36779,chinese
10974,cajun_creole
42163,southern_us
15337,french
23242,vietnamese
7952,brazilian
27424,mexican
3816,southern_us
27190,greek
43764,spanish
17714,irish
30022,mexican
33281,greek
43503,southern_us
27385,thai
2396,vietnamese
25387,indian
1017,vietnamese
18852,chinese
14861,french
47487,italian
46015,chinese
12684,italian
12588,southern_us
33061,chinese
38952,italian
20915,indian
34732,french
48656,moroccan
38736,mexican
20374,indian
18664,indian
15638,southern_us
10458,french
47980,southern_us
43084,spanish
4534,southern_us
26269,cajun_creole
23498,vietnamese
5053,southern_us
5010,southern_us
49028,mexican
36714,chinese
21490,mexican
8448,korean
49408,japanese
28982,italian
20207,vietnamese
37751,southern_us
42412,italian
47466,southern_us
40672,chinese
47821,mexican
42090,french
10019,jamaican
45793,southern_us
32933,mexican
48283,french
19798,greek
41233,mexican
37147,italian
26516,southern_us
4305,french
30883,italian
31677,french
25378,indian
40122,vietnamese
20889,southern_us
10994,chinese
29311,italian
46431,southern_us
17648,thai
32111,chinese
15728,southern_us
16960,indian
23535,french
29667,mexican
31729,moroccan
41910,italian
13996,french
21089,indian
32705,italian
42847,mexican
26201,mexican
26813,brazilian
32471,italian
44990,irish
17237,filipino
39403,japanese
15652,mexican
14568,spanish
44779,mexican
37888,thai
9529,italian
20700,southern_us
17741,mexican
17475,southern_us
12581,mexican
5996,cajun_creole
29042,thai
987,irish
39819,italian
31679,filipino
1150,irish
39167,mexican
43037,chinese
20071,italian
43815,french
31649,italian
12218,mexican
32836,thai
18175,southern_us
48197,japanese
31474,vietnamese
46428,mexican
25246,mexican
2991,cajun_creole
38216,greek
14978,italian
31085,chinese
34515,korean
6026,indian
19132,italian
48775,british
29309,italian
4033,italian
36462,indian
13235,chinese
17863,cajun_creole
25694,irish
24204,italian
14541,japanese
13993,chinese
8996,mexican
9943,irish
22707,irish
35292,french
46886,mexican
11566,greek
8272,british
30552,thai
21033,italian
42971,italian
42275,mexican
44059,irish
44159,spanish
48500,italian
14617,vietnamese
7867,indian
13913,cajun_creole
40684,jamaican
49174,british
34772,british
16738,italian
11353,thai
17429,chinese
6213,moroccan
26682,russian
42067,italian
45944,southern_us
43318,greek
32084,chinese
23806,italian
2721,southern_us
6479,french
48519,mexican
12560,mexican
4171,vietnamese
14434,greek
21159,italian
44745,italian
12965,mexican
39978,indian
32514,indian
1336,italian
48649,greek
21591,chinese
32813,italian
5818,korean
39944,greek
33274,italian
13429,southern_us
9739,chinese
44031,jamaican
25007,italian
29143,moroccan
41309,southern_us
17675,thai
5570,italian
12206,italian
33553,italian
30898,vietnamese
23937,french
11454,mexican
16091,spanish
6058,cajun_creole
18720,thai
42018,jamaican
3462,mexican
19617,cajun_creole
18874,indian
6416,filipino
15063,indian
46292,chinese
38247,southern_us
36427,mexican
47417,british
4768,mexican
11626,greek
21027,indian
22079,spanish
20527,chinese
27846,southern_us
16236,chinese
46145,russian
7761,thai
34212,spanish
17180,thai
4546,moroccan
44474,italian
37886,thai
17842,southern_us
27282,jamaican
979,southern_us
6895,french
4150,italian
32995,mexican
8444,chinese
13686,mexican
8918,moroccan
17569,indian
19313,indian
23833,mexican
4623,italian
18164,french
45780,indian
17994,mexican
12268,indian
14368,vietnamese
19242,indian
21658,indian
32160,french
20931,spanish
30800,russian
33829,thai
29674,japanese
36367,chinese
40547,indian
39583,southern_us
18638,southern_us
10010,mexican
7084,italian
30421,italian
24243,indian
38417,italian
5183,chinese
4522,southern_us
29727,italian
47928,southern_us
11211,chinese
10117,mexican
26611,mexican
21852,vietnamese
41769,italian
16342,mexican
13694,mexican
1173,thai
12257,filipino
27392,jamaican
20360,chinese
16090,thai
31245,chinese
23411,mexican
46268,italian
45488,italian
39708,filipino
25281,indian
9057,mexican
24917,french
49532,jamaican
5491,italian
33378,italian
23340,italian
13456,cajun_creole
31952,indian
39823,mexican
445,italian
28523,southern_us
32201,thai
5612,jamaican
44099,italian
7608,italian
30971,french
38223,mexican
43482,indian
36483,chinese
9875,southern_us
18378,chinese
9583,moroccan
13947,thai
8681,italian
46374,indian
47034,cajun_creole
45643,cajun_creole
5551,british
23694,french
32724,japanese
48999,southern_us
5952,greek
36593,mexican
48894,french
27066,mexican
9343,italian
35625,indian
22159,southern_us
39883,southern_us
20939,moroccan
21471,british
2208,french
38731,italian
10206,indian
425,cajun_creole
11081,indian
48333,vietnamese
46536,brazilian
25686,indian
41323,russian
30523,french
29731,italian
23018,cajun_creole
43425,thai
43325,mexican
24159,italian
2121,chinese
15876,cajun_creole
11191,indian
4338,mexican
4072,southern_us
29363,french
29278,indian
4276,spanish
47413,italian
16670,cajun_creole
31767,greek
37741,thai
45568,greek
13871,southern_us
15015,indian
1536,thai
1466,thai
10405,mexican
15963,italian
45075,italian
2588,italian
17070,french
14012,thai
44422,indian
14609,southern_us
46913,mexican
5710,french
16086,french
48335,southern_us
41667,italian
20551,italian
29812,irish
32212,vietnamese
18,italian
14823,japanese
30464,chinese
31748,greek
8081,mexican
2484,greek
41751,mexican
25020,italian
6889,mexican
37348,russian
27337,southern_us
21625,southern_us
43407,moroccan
737,greek
42668,french
36758,southern_us
3528,cajun_creole
40542,chinese
8277,chinese
22826,southern_us
16937,southern_us
8216,italian
10738,brazilian
11932,korean
21240,italian
14296,mexican
24128,italian
44718,southern_us
40317,southern_us
22385,italian
16417,southern_us
19098,southern_us
36846,mexican
10401,chinese
10602,southern_us
16051,italian
25205,french
45464,italian
8956,italian
23386,italian
7691,mexican
21774,mexican
49705,italian
34095,italian
40336,italian
44728,southern_us
10843,russian
21666,italian
44202,italian
17673,greek
34724,southern_us
32367,british
14479,japanese
46203,southern_us
7485,irish
24792,japanese
37601,italian
11749,thai
40459,vietnamese
6034,italian
46184,southern_us
8659,japanese
28264,cajun_creole
40788,chinese
25901,mexican
6880,greek
26443,mexican
27597,irish
4679,italian
27054,mexican
33316,italian
28346,southern_us
46206,indian
9856,mexican
36740,thai
38157,mexican
11701,chinese
43877,french
21737,chinese
17489,spanish
5182,italian
47765,mexican
36916,vietnamese
21953,italian
44316,mexican
37928,vietnamese
23423,mexican
26636,italian
27428,italian
29136,italian
45677,vietnamese
35525,mexican
28707,cajun_creole
4234,chinese
45606,mexican
6646,cajun_creole
1733,chinese
31169,southern_us
45279,indian
14269,southern_us
26266,chinese
15973,italian
15279,japanese
33120,japanese
26073,indian
25767,mexican
12044,cajun_creole
822,italian
13536,italian
1978,irish
3895,greek
8427,greek
16946,italian
9005,thai
42707,southern_us
17931,chinese
2110,italian
21611,japanese
48079,cajun_creole
22441,irish
43783,italian
49514,british
26278,indian
39096,indian
36782,cajun_creole
31016,spanish
41700,indian
8046,spanish
14017,moroccan
48126,french
48972,italian
21200,indian
37825,french
24835,mexican
38205,cajun_creole
48460,italian
29019,filipino
18799,russian
23742,brazilian
30089,indian
1400,cajun_creole
7025,korean
19873,japanese
29374,mexican
45577,italian
46375,southern_us
28377,vietnamese
39019,greek
16754,mexican
28648,cajun_creole
32006,southern_us
49138,chinese
14159,southern_us
33747,southern_us
49510,mexican
2118,filipino
14463,thai
12299,indian
16115,french
30854,italian
41412,southern_us
36655,korean
31595,chinese
8225,italian
47650,chinese
40681,mexican
43979,indian
7934,thai
45199,italian
6851,vietnamese
4006,russian
610,vietnamese
18142,southern_us
34363,italian
30475,brazilian
35246,mexican
29020,jamaican
27993,indian
24921,southern_us
22164,italian
725,southern_us
34349,italian
48655,chinese
46658,french
28212,cajun_creole
27714,japanese
6049,italian
19836,korean
33934,italian
1338,indian
21498,russian
27005,italian
40168,korean
4877,spanish
15415,thai
5545,chinese
20433,thai
11634,russian
25492,indian
21017,mexican
22311,southern_us
17808,moroccan
30869,french
11794,southern_us
26414,italian
1450,thai
17605,indian
19789,chinese
25287,indian
526,thai
6426,cajun_creole
838,thai
38921,japanese
43956,mexican
16406,korean
33285,french
45131,vietnamese
44192,indian
36629,indian
23975,filipino
46511,italian
45907,mexican
22734,southern_us
43589,italian
30287,cajun_creole
23900,british
11928,mexican
16529,cajun_creole
25626,mexican
12962,mexican
19959,japanese
18195,french
37128,southern_us
25730,cajun_creole
40554,cajun_creole
34484,cajun_creole
17596,thai
47805,french
8438,french
31594,french
2308,italian
40522,southern_us
42693,chinese
48848,indian
44560,cajun_creole
7700,southern_us
43908,cajun_creole
3930,southern_us
20940,mexican
12360,italian
23094,russian
20327,greek
34630,indian
41264,mexican
25085,japanese
48479,british
31715,southern_us
29569,indian
39317,british
15719,mexican
4162,mexican
15001,chinese
12123,indian
42748,indian
41905,irish
4484,italian
30867,russian
17319,indian
13081,mexican
11899,mexican
13374,mexican
27495,vietnamese
18138,italian
14851,indian
16111,french
23947,mexican
5970,japanese
16594,southern_us
5820,british
28254,cajun_creole
10280,japanese
45113,mexican
26103,mexican
14985,italian
35731,mexican
30031,southern_us
27627,spanish
43874,mexican
14497,italian
45524,indian
42287,indian
5922,chinese
25698,british
19355,southern_us
24250,chinese
11355,japanese
40719,southern_us
17155,italian
4387,mexican
21848,vietnamese
45934,mexican
14669,southern_us
7153,indian
19848,mexican
7324,mexican
11419,southern_us
42599,indian
30771,indian
28371,italian
33112,irish
49146,italian
40340,mexican
10502,french
47056,moroccan
41269,indian
3350,thai
23684,thai
20727,mexican
23099,italian
49125,italian
24362,indian
44077,indian
22428,brazilian
34271,mexican
24892,southern_us
28073,irish
37462,italian
12,french
49513,french
43115,italian
44461,southern_us
41691,mexican
24331,french
34010,french
33379,italian
22653,italian
18136,cajun_creole
47396,filipino
373,indian
28717,russian
41036,indian
23119,italian
22546,italian
29176,indian
36192,french
41978,italian
16397,indian
22951,french
35400,italian
18095,spanish
12517,southern_us
37493,italian
3927,cajun_creole
1147,italian
1370,italian
18935,mexican
10993,thai
4693,mexican
10439,french
17130,filipino
1815,italian
871,mexican
18587,cajun_creole
34251,italian
12739,chinese
36588,italian
18833,chinese
47216,mexican
9988,mexican
31994,filipino
47730,thai
23665,british
36099,southern_us
20308,italian
36430,french
19185,thai
12413,chinese
35605,chinese
20708,chinese
19801,cajun_creole
32603,french
22243,italian
7244,british
37724,southern_us
22988,mexican
41278,cajun_creole
2244,southern_us
5,mexican
32270,cajun_creole
7837,thai
28188,brazilian
41484,greek
4767,mexican
13508,mexican
6806,southern_us
26307,vietnamese
33387,italian
9764,french
4815,mexican
42662,chinese
41477,mexican
6417,mexican
22285,mexican
49476,italian
26084,korean
44742,southern_us
19022,mexican
32578,italian
10514,italian
13815,italian
19472,spanish
7373,indian
23280,french
11559,filipino
12765,filipino
40511,mexican
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,mexican
2833,filipino
25142,french
7268,italian
5582,mexican
25289,mexican
2838,jamaican
10185,indian
45665,indian
38764,southern_us
33129,italian
18427,southern_us
15256,chinese
6477,mexican
30986,mexican
25978,southern_us
5957,korean
40329,chinese
11071,italian
48793,filipino
5115,indian
40723,mexican
41245,chinese
6240,mexican
4699,mexican
13769,spanish
33336,thai
4811,chinese
18127,mexican
42772,greek
45102,greek
26926,irish
47055,chinese
15650,italian
26966,greek
45230,italian
44400,vietnamese
26203,indian
21311,greek
11945,french
25732,british
39567,mexican
25575,japanese
7211,indian
13410,mexican
173,chinese
11563,filipino
38716,japanese
32625,italian
22638,vietnamese
23818,italian
8596,filipino
27471,indian
28233,italian
47682,indian
20385,italian
12567,cajun_creole
43903,mexican
4925,southern_us
7818,mexican
35051,southern_us
4586,moroccan
20743,mexican
16369,korean
13883,mexican
38849,vietnamese
26017,italian
24719,french
15767,greek
30007,mexican
34297,cajun_creole
30597,italian
25578,mexican
41719,southern_us
23913,french
11153,mexican
39196,indian
7338,mexican
21090,southern_us
25451,italian
5482,italian
23031,italian
15926,greek
28527,french
40828,southern_us
42196,italian
39387,french
28870,indian
15503,italian
36678,italian
38576,italian
16192,chinese
25622,italian
12687,southern_us
48280,mexican
47405,italian
15140,southern_us
20579,brazilian
30880,french
39040,indian
17487,cajun_creole
3762,mexican
20910,mexican
19072,mexican
39412,filipino
28679,indian
7314,korean
34143,moroccan
5594,southern_us
24503,indian
28432,chinese
21054,southern_us
11965,french
30692,chinese
9901,italian
37008,italian
25505,italian
10740,french
21791,vietnamese
5539,chinese
19680,italian
24129,chinese
8351,mexican
12701,italian
12042,japanese
26441,indian
21399,chinese
43615,british
12283,mexican
32715,southern_us
24499,southern_us
9035,japanese
22563,southern_us
28467,mexican
41765,brazilian
38064,chinese
31087,french
23005,mexican
25806,greek
37930,greek
10879,japanese
40080,southern_us
11216,greek
42099,irish
27377,italian
4453,mexican
9001,southern_us
27383,greek
18472,southern_us
22313,british
31709,thai
38931,italian
5261,brazilian
17530,chinese
19071,italian
42108,southern_us
7099,chinese
10678,mexican
226,spanish
16283,mexican
42538,italian
7991,chinese
6127,southern_us
16011,indian
5664,vietnamese
19882,italian
48540,moroccan
45897,indian
46935,french
738,indian
25990,chinese
15397,french
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,southern_us
35726,indian
34728,jamaican
32619,french
14510,filipino
25391,mexican
34723,southern_us
28055,italian
15498,thai
42070,filipino
26506,vietnamese
35888,indian
40255,filipino
2943,italian
48785,chinese
8979,moroccan
27068,mexican
19842,brazilian
28677,chinese
27565,italian
35410,southern_us
6149,french
45188,moroccan
33341,southern_us
15024,chinese
35126,indian
19020,mexican
9491,southern_us
40281,greek
34120,thai
6504,korean
8285,italian
21811,italian
24014,italian
5134,mexican
7360,moroccan
47692,italian
41845,greek
34326,italian
19249,cajun_creole
6843,french
15897,indian
17032,moroccan
16293,greek
9128,thai
40249,mexican
33418,mexican
38161,irish
24973,chinese
30725,spanish
46619,french
16252,mexican
4516,cajun_creole
3652,southern_us
7704,moroccan
18104,japanese
39865,southern_us
22207,italian
29362,french
40422,italian
5285,indian
36114,korean
26586,cajun_creole
49698,southern_us
27718,french
36219,southern_us
30609,italian
44118,mexican
30917,italian
37880,british
43301,mexican
21584,korean
8328,southern_us
46508,mexican
31063,mexican
17264,mexican
586,mexican
19414,vietnamese
10375,spanish
29177,italian
949,italian
28118,mexican
4160,southern_us
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,french
1011,mexican
17649,russian
32786,indian
18615,chinese
48257,italian
11599,mexican
43063,italian
14526,chinese
37125,italian
8063,indian
32934,japanese
12139,french
33392,chinese
8538,italian
47527,cajun_creole
33955,vietnamese
8088,mexican
33306,greek
22004,mexican
49699,mexican
45344,korean
8924,italian
8965,indian
37812,italian
26605,chinese
1499,british
41392,japanese
2338,cajun_creole
48685,southern_us
39463,mexican
16150,filipino
42577,italian
761,french
43360,indian
47783,mexican
20532,indian
11963,italian
41456,korean
20446,southern_us
34645,southern_us
4238,french
49502,french
6451,chinese
18981,korean
35385,indian
2459,italian
32884,italian
4809,moroccan
14992,russian
36732,japanese
33064,mexican
16264,italian
46857,korean
7003,mexican
20492,cajun_creole
25654,mexican
10849,thai
29207,indian
27412,mexican
47264,southern_us
24155,chinese
49484,japanese
36541,french
49339,mexican
25840,spanish
14136,southern_us
45538,mexican
31716,brazilian
35893,southern_us
20742,chinese
1158,cajun_creole
7742,southern_us
14846,mexican
27770,filipino
41274,japanese
43871,greek
24983,italian
37305,chinese
18545,italian
41013,french
15782,cajun_creole
3892,spanish
16005,italian
38901,mexican
40350,mexican
40268,thai
11941,chinese
32193,italian
6438,chinese
28612,irish
34937,french
18750,southern_us
44983,french
8662,italian
10026,italian
784,southern_us
28879,irish
5707,thai
45299,mexican
40004,italian
7800,mexican
20166,mexican
48006,greek
20841,british
23893,greek
20164,mexican
45206,mexican
22864,mexican
46996,filipino
16927,british
678,greek
1317,mexican
43897,japanese
24269,mexican
11316,mexican
1902,chinese
46191,japanese
31549,thai
22391,mexican
19490,mexican
8356,mexican
45697,indian
47308,thai
46898,mexican
14830,indian
3738,russian
33149,french
36390,french
10543,italian
22597,indian
49045,mexican
26531,thai
38356,french
31739,irish
28912,thai
42828,brazilian
3903,italian
44976,italian
28573,southern_us
44215,japanese
35636,indian
10709,mexican
44787,thai
3263,mexican
36111,cajun_creole
38476,southern_us
28105,cajun_creole
43568,cajun_creole
6441,mexican
45081,southern_us
8666,greek
35983,chinese
14186,southern_us
10143,french
2448,french
26012,thai
48776,cajun_creole
39833,french
12533,southern_us
13637,italian
5998,brazilian
28339,french
26881,southern_us
40945,southern_us
36422,thai
40041,italian
38541,southern_us
35240,cajun_creole
44367,mexican
18043,italian
35014,indian
30069,italian
16713,mexican
12339,chinese
12234,italian
12453,cajun_creole
22609,filipino
44725,irish
29732,vietnamese
44392,southern_us
23798,indian
24772,mexican
12345,mexican
23309,korean
40450,moroccan
28710,italian
8336,mexican
3554,korean
5668,southern_us
34033,southern_us
20513,mexican
1130,greek
30203,mexican
46316,greek
29023,vietnamese
22289,thai
49330,french
32512,moroccan
4554,indian
14947,italian
33667,mexican
49000,cajun_creole
31457,indian
46254,southern_us
37570,italian
5605,italian
24507,indian
30816,vietnamese
32852,mexican
13107,vietnamese
20463,french
85,french
27025,mexican
40983,cajun_creole
20113,italian
44284,mexican
16999,southern_us
35662,chinese
14382,french
40297,japanese
32630,southern_us
7264,italian
14867,french
18802,french
3985,indian
35155,french
17760,brazilian
14474,indian
28666,southern_us
38277,mexican
7931,indian
49649,indian
8266,mexican
29725,mexican
20460,chinese
4097,spanish
44710,spanish
6344,mexican
11194,indian
44716,french
34191,filipino
39699,indian
14929,italian
47451,italian
24368,mexican
884,mexican
5137,italian
38574,french
48792,italian
49132,chinese
5669,french
37952,chinese
49298,mexican
41405,southern_us
34909,southern_us
10767,japanese
5721,italian
27292,indian
18692,chinese
27907,korean
45127,indian
33534,italian
26,southern_us
13068,thai
45579,mexican
28956,french
1201,indian
43090,mexican
30197,british
27762,italian
43057,italian
24887,french
43916,cajun_creole
544,vietnamese
10438,french
9331,indian
649,mexican
32577,moroccan
36873,italian
48446,thai
28909,mexican
1999,chinese
42137,russian
48503,vietnamese
49033,japanese
1053,italian
5535,british
21864,japanese
21042,french
3321,indian
16337,italian
22885,vietnamese
4020,southern_us
41425,indian
2830,thai
26570,indian
19943,british
17114,japanese
6009,russian
43791,italian
13681,mexican
11385,korean
21875,thai
32449,chinese
3924,southern_us
8799,french
1989,vietnamese
23288,british
23920,french
46349,mexican
44238,cajun_creole
31337,japanese
14492,filipino
18368,greek
13781,cajun_creole
42371,chinese
20640,chinese
48955,southern_us
46955,mexican
30032,irish
3103,korean
19597,mexican
23435,chinese
31446,japanese
33791,korean
23813,southern_us
14538,greek
35181,southern_us
6246,japanese
40850,mexican
32080,italian
781,indian
7679,indian
44640,italian
17645,greek
12454,japanese
28430,southern_us
6876,spanish
48868,french
43333,cajun_creole
9807,french
27843,thai
45089,southern_us
41811,vietnamese
28131,filipino
23394,vietnamese
29599,italian
40086,mexican
20013,italian
18134,filipino
48291,filipino
30903,indian
2777,greek
3630,french
37511,southern_us
26835,southern_us
7201,chinese
20442,italian
19136,southern_us
40878,mexican
1177,chinese
43121,cajun_creole
11307,southern_us
37617,indian
25583,japanese
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,french
4616,italian
9979,indian
2878,french
40101,vietnamese
13411,indian
9683,italian
48733,southern_us
27233,indian
25926,filipino
22098,southern_us
16095,brazilian
15839,italian
10882,french
44004,southern_us
45224,chinese
40285,southern_us
20598,mexican
19307,italian
14899,korean
36512,russian
37453,cajun_creole
4319,italian
28718,cajun_creole
44611,mexican
26031,british
36988,greek
24182,japanese
4727,italian
25982,southern_us
9544,italian
48030,chinese
47789,italian
16245,italian
12440,italian
32989,italian
10582,cajun_creole
23028,mexican
45653,italian
46888,italian
20392,jamaican
13453,chinese
1300,moroccan
29343,british
27423,spanish
46977,british
27479,korean
37899,italian
21177,italian
45590,french
46775,southern_us
45416,indian
23039,indian
26308,italian
23306,cajun_creole
42367,japanese
41379,mexican
16715,italian
33712,southern_us
24136,french
26094,italian
2212,thai
19672,italian
42872,mexican
36661,indian
26319,greek
263,italian
13942,indian
43311,mexican
12743,southern_us
7519,mexican
35601,japanese
44197,french
8617,british
6573,italian
13377,thai
31725,chinese
13042,korean
2701,southern_us
38137,indian
11356,mexican
3202,southern_us
15530,russian
18012,southern_us
22683,mexican
37199,french
5169,italian
43401,italian
7246,cajun_creole
36491,italian
40868,irish
8084,italian
45914,cajun_creole
32344,southern_us
27508,southern_us
27323,indian
29576,japanese
13998,mexican
28214,thai
2918,italian
19918,southern_us
44955,indian
7007,chinese
32164,russian
20929,chinese
10380,mexican
28015,japanese
24501,french
37257,chinese
17772,mexican
7977,japanese
24949,chinese
9467,italian
18520,mexican
48539,mexican
11435,mexican
44041,french
44022,mexican
19010,mexican
18395,mexican
35008,italian
45807,mexican
27065,thai
460,thai
22725,southern_us
32575,southern_us
10099,italian
9431,cajun_creole
9493,mexican
30423,french
11861,jamaican
22632,japanese
32893,japanese
5868,southern_us
3938,mexican
17724,mexican
4075,southern_us
24174,jamaican
34798,greek
9407,japanese
4008,mexican
6472,mexican
43384,french
47289,chinese
27905,southern_us
9628,indian
41613,chinese
8128,jamaican
33224,thai
21571,italian
41246,thai
48240,mexican
46816,italian
45778,spanish
13798,italian
31606,southern_us
43293,italian
27725,italian
7614,southern_us
24798,italian
16256,mexican
10296,mexican
46895,southern_us
18706,cajun_creole
25895,chinese
42986,indian
42194,cajun_creole
44727,indian
2381,mexican
7850,moroccan
21066,southern_us
1427,thai
30832,italian
44593,thai
35604,italian
42802,mexican
30307,greek
8893,italian
43086,southern_us
278,southern_us
48861,italian
9641,moroccan
18801,french
13009,indian
42823,italian
3954,mexican
49035,southern_us
34278,vietnamese
25941,filipino
38577,irish
37973,british
813,italian
29444,southern_us
30058,french
34601,italian
42370,italian
9228,irish
12638,russian
37549,irish
19802,cajun_creole
30931,japanese
22179,chinese
44664,mexican
42631,indian
23407,chinese
30557,vietnamese
28888,italian
326,thai
47891,mexican
22600,vietnamese
24737,cajun_creole
11278,cajun_creole
42285,italian
18700,thai
11577,italian
5218,italian
13220,irish
16992,indian
22967,chinese
16610,vietnamese
46382,korean
28228,italian
18123,italian
25348,italian
48051,mexican
26379,thai
38821,southern_us
44418,chinese
22932,mexican
17089,italian
17307,korean
8828,italian
21515,brazilian
41525,mexican
18627,italian
8423,russian
17848,italian
12762,southern_us
2524,mexican
15334,cajun_creole
3322,thai
5367,moroccan
5255,brazilian
9150,moroccan
22599,italian
7368,mexican
25212,filipino
29633,italian
26841,mexican
20127,french
4992,italian
35021,greek
47863,vietnamese
530,irish
1974,moroccan
3006,chinese
23010,japanese
21593,indian
11204,italian
3363,italian
33675,southern_us
38682,thai
46627,southern_us
12852,italian
37503,vietnamese
20805,filipino
18925,mexican
27954,french
20154,mexican
11714,italian
11134,mexican
29380,greek
19736,indian
10476,mexican
4136,indian
36681,russian
35006,southern_us
36876,moroccan
10774,irish
27429,indian
9455,russian
5774,mexican
48634,italian
37245,moroccan
17279,chinese
9366,italian
26166,southern_us
5247,southern_us
41148,greek
19055,mexican
2229,italian
27352,french
24718,italian
17647,filipino
21324,mexican
4946,korean
21404,brazilian
6849,french
4572,french
48468,vietnamese
37152,spanish
825,vietnamese
47537,chinese
5072,french
18872,thai
37657,spanish
39345,southern_us
9604,thai
5363,italian
12065,italian
12366,french
15642,vietnamese
20213,indian
16381,italian
25412,japanese
34973,southern_us
13475,southern_us
24334,mexican
4428,mexican
7273,italian
35903,spanish
41592,italian
44689,french
42405,italian
6995,brazilian
2577,indian
48095,chinese
6623,southern_us
22733,japanese
36104,italian
23779,mexican
46697,brazilian
47965,southern_us
17225,british
37106,indian
12615,indian
36033,southern_us
45146,greek
45800,moroccan
30163,southern_us
12660,mexican
11490,jamaican
40192,chinese
21436,italian
48613,chinese
1628,mexican
19953,southern_us
44451,mexican
45922,mexican
4804,southern_us
1751,southern_us
26520,french
39367,southern_us
23616,korean
38862,mexican
21414,southern_us
2452,greek
27591,spanish
14224,vietnamese
36691,moroccan
15391,indian
11104,mexican
16206,italian
9156,french
16344,mexican
33295,chinese
47513,italian
5352,southern_us
28741,italian
6847,indian
36463,vietnamese
14838,italian
37311,french
6347,thai
47812,french
34919,indian
14812,mexican
11772,mexican
44916,italian
2014,indian
13041,japanese
40815,spanish
32713,cajun_creole
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,southern_us
37876,mexican
30219,mexican
3111,mexican
33267,cajun_creole
35742,japanese
15890,southern_us
10968,spanish
45879,italian
18676,italian
29425,italian
27055,italian
19485,french
47644,southern_us
1988,mexican
21210,spanish
3792,irish
9071,thai
25703,mexican
25404,italian
5791,french
35221,thai
33813,indian
21441,southern_us
10503,southern_us
17270,korean
17560,southern_us
25735,indian
34818,japanese
2970,moroccan
39582,filipino
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,japanese
45813,japanese
4000,mexican
35530,chinese
974,moroccan
12382,cajun_creole
7347,italian
26496,italian
33767,mexican
48412,korean
40496,mexican
37961,chinese
6571,chinese
49304,mexican
34097,southern_us
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,cajun_creole
26237,italian
8680,southern_us
32752,italian
23273,mexican
5717,japanese
2579,indian
45463,italian
38241,mexican
30514,mexican
13101,italian
19210,cajun_creole
26502,cajun_creole
46982,british
21905,italian
46699,cajun_creole
15406,indian
45763,mexican
721,southern_us
32708,southern_us
38004,mexican
17682,mexican
46596,chinese
48682,greek
31605,mexican
38031,cajun_creole
18179,italian
48663,french
36353,italian
4550,chinese
35488,southern_us
33342,mexican
25731,southern_us
48838,indian
39653,vietnamese
33286,thai
21344,italian
37156,french
20611,southern_us
8869,mexican
44038,mexican
42754,southern_us
23823,spanish
13596,french
45059,italian
46483,italian
253,japanese
4053,italian
8559,southern_us
7844,italian
9188,southern_us
32548,chinese
26083,russian
20244,brazilian
37673,mexican
668,jamaican
29434,french
16805,filipino
45658,mexican
47594,italian
7452,russian
22645,spanish
42522,mexican
23363,mexican
35610,southern_us
37631,jamaican
8879,indian
38337,italian
19826,indian
8844,mexican
6484,japanese
45118,greek
22731,indian
20793,chinese
16487,indian
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,mexican
35910,italian
17474,japanese
32396,mexican
24714,british
36160,french
20077,italian
28828,irish
42205,chinese
36725,mexican
10316,southern_us
33623,italian
39291,mexican
49350,italian
14699,vietnamese
21702,italian
41906,mexican
4489,cajun_creole
24409,greek
29332,thai
8337,southern_us
918,filipino
12435,brazilian
48231,italian
28383,jamaican
4545,mexican
13102,italian
33947,mexican
24615,italian
49589,japanese
41481,italian
38905,mexican
19812,french
6160,italian
38993,cajun_creole
34354,southern_us
31246,french
35369,japanese
21637,southern_us
49617,greek
23003,italian
40683,italian
17920,southern_us
18021,spanish
46780,chinese
1684,italian
